buyer_week_before,clicked_buy_before,country,existing_buyer,made_purchase_before,saw_cart_before,spend_usd_next_14_days,user_added_credit_card,user_added_dcb,user_added_fop,user_added_gift_card,user_added_paypal,user_id,visit_before
2,1,JP,1,1,1,3.234559,0,1,1,0,0,1.32E+19,1
0,0,TR,1,0,1,16.52467,0,1,1,0,0,1.21E+19,1
1,1,KR,1,1,1,3.741618,1,0,1,0,0,1.74E+19,1
7,1,AE,1,1,1,3.013921,1,0,1,0,0,1.82E+19,1
8,1,GB,1,1,1,26.557377,1,0,1,0,0,1.42E+19,1
2,1,KR,1,1,1,4.899462,0,1,1,0,0,1.31E+19,1
0,0,ID,1,0,1,20.246801,1,0,1,0,0,1.10E+19,1
7,1,HK,1,1,1,12.321837,1,1,1,0,0,1.54E+19,1
8,1,GB,1,1,1,89.071276,1,0,1,0,0,2.30E+18,1
0,1,JP,1,1,1,45.780719,1,0,1,1,0,1.58E+19,1
8,1,JP,1,1,1,224.275604,0,1,1,1,0,1.55E+19,1
8,1,US,1,1,1,89.97,0,0,1,1,1,2.62E+17,1
1,1,PE,1,1,1,10.056622,1,0,1,0,0,1.40E+19,1
2,1,JP,1,1,1,4.897331,1,1,1,0,0,3.13E+18,1
1,1,AU,1,1,1,39.386104,1,0,1,0,0,8.77E+18,1
8,1,US,1,1,1,197.29,1,0,1,0,0,1.80E+18,1
3,1,JP,1,1,1,114.628517,1,1,1,1,0,9.71E+18,1
1,1,ES,1,1,1,4.885968,0,1,1,0,0,1.23E+18,1
1,1,JP,1,1,1,19.056658,0,1,1,1,0,8.13E+17,1
1,1,KR,1,1,1,110.231709,1,0,1,1,0,8.25E+18,1
6,1,TW,1,1,1,9.963077,1,1,1,0,0,9.06E+18,1
0,1,TH,1,1,1,1.350414,0,1,1,0,0,6.88E+18,1
8,1,JP,1,1,1,52.213815,0,1,1,0,0,1.72E+19,1
6,1,MY,1,1,1,12.442535,1,0,1,0,0,1.41E+19,1
6,1,DE,1,1,1,261.735621,0,1,1,1,0,8.90E+18,1
3,1,JP,1,1,1,62.89422,0,1,1,1,0,3.18E+18,1
1,1,MY,1,1,1,4.888556,0,1,1,0,0,6.49E+18,1
8,1,US,1,1,1,592.82,0,1,1,1,0,1.50E+19,1
1,1,PK,1,1,1,11.071673,1,0,1,0,0,1.35E+19,1
2,1,HK,1,1,1,75.423934,0,0,1,1,0,1.81E+19,1
8,1,US,1,1,1,29.44,1,0,1,0,0,1.12E+19,1
5,1,TR,1,1,1,11.785989,1,1,1,0,0,3.60E+18,1
5,1,JP,1,1,1,263.762288,0,1,1,1,0,1.47E+19,1
2,1,RU,1,1,1,62.312552,0,1,1,0,0,9.93E+18,1
8,1,US,1,1,1,31.81,1,1,1,0,0,1.73E+19,1
8,1,US,1,1,1,244.52,0,0,1,1,0,9.44E+18,1
8,1,US,1,1,1,56,1,0,1,0,0,9.10E+18,1
7,1,FR,1,1,1,11.960601,0,1,1,0,0,1.28E+19,1
3,1,KR,1,1,1,57.783396,1,0,1,0,0,8.52E+18,1
8,1,KR,1,1,1,48.58878,0,1,1,0,0,6.56E+18,1
0,0,DE,0,0,1,6.159943,0,0,1,0,1,1.81E+19,1
8,1,US,1,1,1,297.83,1,0,1,0,0,1.47E+19,1
8,1,US,1,1,1,29.87,1,0,1,0,1,1.44E+19,1
8,1,US,1,1,1,819.66,1,0,1,1,0,4.79E+18,1
3,1,KR,1,1,1,0.980572,0,1,1,0,0,1.53E+19,1
8,1,US,1,1,1,117.429202,1,0,1,0,0,1.57E+18,1
7,1,RU,1,1,1,6.166331,1,0,1,0,0,7.84E+18,1
5,1,KR,1,1,1,268.871595,1,1,1,1,0,3.50E+18,1
1,1,IT,1,1,1,15.972835,0,1,1,0,0,2.25E+18,1
8,1,US,1,1,1,404.86,1,0,1,0,1,1.69E+19,1
8,1,US,1,1,1,20.93,1,0,1,0,0,1.69E+19,1
8,1,US,1,1,1,137.77,0,0,1,0,1,6.16E+18,1
8,1,US,1,1,1,356.71,1,0,1,0,0,1.37E+19,1
3,1,JP,1,1,1,115.006576,1,0,1,0,0,1.22E+19,1
5,1,JP,1,1,1,43.419129,0,1,1,1,0,1.79E+19,1
8,1,US,1,1,1,88.4,1,0,1,0,1,2.51E+18,1
6,1,TR,1,1,1,8.857702,1,0,1,0,0,5.16E+18,1
1,1,BR,1,1,1,0.911001,1,0,1,0,0,3.43E+18,1
6,1,DE,1,1,1,13.45907,0,1,1,0,1,8.69E+18,1
0,1,,1,0,1,8.993802,0,0,1,0,1,1.39E+19,1
3,1,JP,1,1,1,153.54617,1,1,1,1,0,7.91E+18,1
6,1,FR,1,1,1,28.049926,1,1,1,0,0,8.19E+18,1
8,1,RU,1,1,1,35.623913,1,1,1,0,0,9.45E+17,1
8,1,US,1,1,1,23.95,1,0,1,0,0,6.59E+18,1
8,1,US,1,1,1,143.32,1,1,1,0,1,1.53E+19,1
0,0,RU,1,0,0,6.945234,1,1,1,0,0,1.62E+19,1
6,1,JP,1,1,1,227.511243,1,0,1,0,0,9.50E+18,1
7,1,GB,1,1,1,92.232946,1,0,1,0,0,1.26E+19,1
5,1,KR,1,1,1,20.1629,0,1,1,0,0,1.74E+19,1
6,1,AU,1,1,1,2.027993,1,0,1,0,0,1.92E+18,1
3,1,HK,1,1,1,6.160933,1,1,1,0,0,1.53E+19,1
4,1,AR,1,1,1,363.43,1,0,1,0,0,4.80E+17,1
6,1,JP,1,1,1,64.633715,0,1,1,1,0,9.06E+18,1
5,1,FR,1,1,1,2.446024,0,0,1,0,1,8.59E+18,1
8,1,US,1,1,1,37.91,1,0,1,1,0,1.06E+19,1
4,1,ES,1,1,1,24.107813,1,0,1,0,0,4.94E+18,1
8,1,US,1,1,1,174.88,1,1,1,1,0,1.68E+19,1
2,1,ID,1,1,1,12.32397,0,1,1,0,0,1.16E+19,1
8,1,KR,1,1,1,404.92,1,1,1,0,0,9.86E+17,1
7,1,SK,1,1,1,1.669996,0,1,1,0,0,6.15E+18,1
4,1,JP,1,1,1,49.103151,0,1,1,1,0,5.74E+17,1
8,1,ID,1,1,1,351.382643,0,1,1,0,0,1.06E+19,1
1,1,JP,1,1,1,14.375822,0,0,1,1,0,6.16E+18,1
8,1,JP,1,1,1,374.625473,1,1,1,1,0,6.43E+18,1
1,1,KR,1,1,1,37.330476,0,1,1,0,0,8.41E+18,1
4,1,JP,1,1,1,132.204489,0,1,1,0,0,1.83E+19,1
1,1,ES,1,1,1,43.261826,1,0,1,0,0,1.65E+19,1
8,1,US,1,1,1,63.72,1,0,1,0,0,8.60E+18,1
8,1,US,1,1,1,19.93,1,0,1,1,0,6.11E+18,1
3,1,TW,1,1,1,108.209856,1,0,1,0,0,9.16E+18,1
7,1,,1,1,1,9.99,1,0,1,0,0,1.16E+18,1
8,1,JP,1,1,1,195.594911,0,1,1,0,0,1.83E+19,1
5,1,JP,1,1,1,117.886967,0,0,1,1,0,6.71E+18,1
4,1,GB,1,1,1,25.616605,1,0,1,1,0,1.77E+19,1
5,1,ID,1,1,1,33.684618,1,1,1,0,0,9.64E+18,1
8,1,US,1,1,1,23.92,1,0,1,1,0,6.50E+18,1
5,1,JP,1,1,1,11.911002,0,1,1,1,0,1.39E+19,1
8,1,US,1,1,1,32.35,1,0,1,1,0,1.44E+19,1
3,1,BR,1,1,1,21.416354,1,0,1,0,0,5.18E+18,1
2,1,PL,1,1,1,6.410068,1,0,1,0,0,1.02E+19,1
8,1,US,1,1,1,45.9,1,0,1,1,1,1.26E+19,1
8,1,JP,1,1,1,42.521603,0,1,1,1,0,7.27E+18,1
7,1,TW,1,1,1,10.952853,0,1,1,0,0,1.41E+19,1
1,1,SG,1,1,1,3.990468,1,1,1,0,0,1.35E+17,1
3,1,JP,1,1,1,242.435649,0,1,1,1,0,1.43E+19,1
0,1,FR,1,1,1,8.975419,1,0,1,0,1,1.57E+19,1
8,1,US,1,1,1,134.81,1,1,1,1,0,8.29E+18,1
8,1,US,1,1,1,104.92,1,0,1,0,0,1.63E+19,1
7,1,FR,1,1,1,6.119226,0,1,1,1,0,4.15E+18,1
8,1,US,1,1,1,545.54,1,1,1,1,1,1.64E+19,1
3,1,JP,1,1,1,1.078186,1,0,1,1,0,1.78E+19,1
3,1,FI,1,1,1,29.07072,1,0,1,0,0,1.06E+19,1
6,1,JP,1,1,1,79.06702,0,1,1,1,0,9.36E+18,1
6,1,DE,1,1,1,27.807653,0,0,1,1,0,1.48E+19,1
6,1,NL,1,1,1,36.911837,0,0,1,1,0,1.44E+19,1
8,1,US,1,1,1,37.92,1,0,1,0,0,5.97E+18,1
1,1,JP,1,1,1,7.547306,0,1,1,0,0,1.24E+19,1
8,1,US,1,1,1,263.96,1,0,1,0,0,5.24E+18,1
3,1,BR,1,1,1,7.72191,1,0,1,0,0,9.51E+18,1
2,1,JP,1,1,1,1.078186,1,1,1,0,0,1.17E+19,1
8,1,GB,1,1,1,9.136855,1,0,1,0,1,1.76E+19,1
8,1,US,1,1,1,259.84,1,0,1,1,1,1.24E+19,1
5,1,IN,1,1,1,25.41995,1,0,1,0,0,1.16E+19,1
1,1,DE,1,1,1,2.449951,0,0,1,1,0,1.79E+19,1
3,1,TW,1,1,1,163.695995,0,1,1,0,0,7.85E+17,1
8,1,US,1,1,1,194.29,1,0,1,0,0,1.03E+19,1
8,1,US,1,1,1,760.9,1,1,1,1,0,1.30E+19,1
3,1,RU,1,1,1,340.996566,1,0,1,0,0,1.42E+19,1
4,1,JP,1,1,1,2.156373,0,1,1,0,0,1.37E+18,1
8,1,US,1,1,1,14.97,1,0,1,0,0,1.49E+19,1
1,1,TH,1,1,1,17.394148,0,1,1,0,0,1.64E+19,1
5,1,TR,1,1,1,2.828681,1,0,1,0,0,1.76E+19,1
8,1,US,1,1,1,47.9,1,0,1,0,0,9.49E+18,1
2,1,BR,1,1,1,7.697747,1,0,1,0,0,1.54E+19,1
4,1,TW,1,1,1,69.757114,0,1,1,0,0,8.91E+18,1
2,1,ID,1,1,1,13.538549,1,1,1,0,0,1.69E+19,1
8,1,US,1,1,1,49.91,1,0,1,1,1,7.66E+18,1
3,1,JP,1,1,1,12.938239,0,1,1,1,0,1.50E+18,1
8,1,US,1,1,1,100.78,1,0,1,0,0,2.93E+17,1
2,1,PH,1,1,1,10.031593,0,1,1,0,0,9.77E+18,1
3,1,JP,1,1,1,1.083281,0,1,1,0,0,1.28E+19,1
8,1,US,1,1,1,1891.14,1,0,1,0,0,1.37E+19,1
8,1,US,1,1,1,156.63,1,1,1,0,0,6.63E+18,1
7,1,RU,1,1,1,31.290701,1,0,1,0,0,7.86E+18,1
8,1,US,1,1,1,17.86,1,1,1,0,0,1.13E+19,1
1,1,DE,1,1,1,15.98561,1,0,1,0,0,1.36E+19,1
8,1,US,1,1,1,63.69,1,0,1,0,0,9.05E+18,1
8,1,US,1,1,1,232.7,1,0,1,1,0,4.06E+18,1
8,1,GB,1,1,1,171.504804,0,1,1,0,0,6.28E+18,1
7,1,TH,1,1,1,5.133723,0,1,1,0,0,1.29E+19,1
8,1,US,1,1,1,52.86,1,1,1,0,1,1.04E+19,1
3,1,AU,1,1,1,24.376193,0,1,1,0,0,7.10E+18,1
2,1,CL,1,1,1,7.754331,1,0,1,0,0,1.21E+19,1
4,1,TW,1,1,1,23.48268,0,1,1,0,0,4.05E+18,1
4,1,MY,1,1,1,18.666588,1,0,1,0,0,3.74E+17,1
6,1,KR,1,1,1,49.962217,1,1,1,1,0,1.66E+19,1
0,1,IN,0,0,1,0.855486,1,0,1,0,0,1.20E+19,1
8,1,DE,1,1,1,52.670772,0,1,1,0,0,4.13E+18,1
1,1,JP,1,1,1,43.255034,0,1,1,1,0,1.69E+19,1
4,1,AU,1,1,1,3.686468,0,1,1,0,0,3.96E+18,1
2,1,GB,1,1,1,6.127884,1,0,1,1,0,9.63E+18,1
2,1,SA,1,1,1,2.49,1,0,1,0,0,1.42E+19,1
8,1,US,1,1,1,503.42,1,0,1,0,1,1.36E+18,1
5,1,JP,1,1,1,29.948468,0,1,1,1,0,5.42E+18,1
4,1,DE,1,1,1,8.804266,0,0,1,0,1,1.76E+18,1
8,1,US,1,1,1,81.91,1,0,1,0,0,6.90E+17,1
2,1,JP,1,1,1,10.870257,1,1,1,1,0,9.70E+18,1
1,1,TH,1,1,1,3.981533,0,1,1,0,0,9.71E+18,1
1,1,JP,1,1,1,6.469119,0,1,1,1,0,1.33E+19,1
0,1,,1,0,1,10.498856,1,1,1,1,0,1.62E+19,1
8,1,KR,1,1,1,132.249927,1,1,1,0,0,9.88E+18,1
3,1,TR,1,1,1,5.115802,1,0,1,0,0,1.81E+19,1
8,1,US,1,1,1,1019.85,1,0,1,0,1,5.56E+18,1
3,1,PL,1,1,1,11.828324,1,0,1,0,0,1.11E+19,1
8,1,ZA,1,1,1,621.584044,1,0,1,0,0,1.84E+19,1
5,1,KR,1,1,1,356.499028,0,1,1,0,0,1.26E+18,1
8,1,US,1,1,1,127.96,1,1,1,1,0,1.15E+19,1
6,1,JP,1,1,1,71.955384,1,1,1,1,0,3.88E+17,1
3,1,TH,1,1,1,32.700384,0,1,1,0,0,6.45E+18,1
3,1,FR,1,1,1,10.601036,1,1,1,0,0,4.13E+18,1
8,1,US,1,1,1,241.67,0,0,1,0,1,4.29E+18,1
4,1,TH,1,1,1,15.426461,0,1,1,0,0,1.24E+19,1
1,1,TW,1,1,1,43.161085,1,0,1,0,0,8.34E+18,1
4,1,TH,1,1,1,1.02749,1,1,1,0,0,1.49E+19,1
2,1,FR,1,1,1,10.267047,1,1,1,0,0,8.46E+18,1
7,1,CZ,1,1,1,47.127948,1,0,1,0,0,9.03E+18,1
5,1,JP,1,1,1,4.355983,0,1,1,0,0,1.20E+19,1
6,1,IT,1,1,1,77.604669,0,1,1,0,1,7.64E+18,1
5,1,,1,1,1,35.95,1,0,1,0,0,4.68E+18,1
4,1,BR,1,1,1,38.625049,1,0,1,0,0,7.63E+17,1
8,1,US,1,1,1,62.87,1,0,1,1,1,4.74E+18,1
8,1,US,1,1,1,55.22,1,0,1,0,0,4.06E+17,1
4,1,JP,1,1,1,996.377746,0,1,1,1,0,9.65E+18,1
8,1,,1,1,1,110.842883,1,0,1,0,0,7.27E+17,1
4,1,KR,1,1,1,9.805725,0,1,1,0,0,8.58E+18,1
8,1,US,1,1,1,182.9,1,0,1,1,0,1.47E+19,1
8,1,US,1,1,1,144.89,1,0,1,0,0,1.20E+19,1
5,1,GB,1,1,1,2.809181,1,1,1,0,0,8.17E+18,1
3,1,CA,1,1,1,2.065615,0,1,1,0,0,6.44E+18,1
8,1,US,1,1,1,8.95,1,0,1,0,0,1.41E+19,1
5,1,JP,1,1,1,132.490589,1,1,1,1,0,1.40E+19,1
7,1,JP,1,1,1,470.296559,0,1,1,1,0,1.68E+19,1
8,1,RU,1,1,1,62.541067,1,1,1,0,0,3.66E+18,1
0,1,CA,1,1,1,2.01089,1,0,1,1,1,1.14E+19,1
5,1,KR,1,1,1,322.595436,0,0,1,1,0,6.57E+18,1
2,1,JP,1,1,1,3.259528,0,1,1,0,0,4.43E+18,1
8,1,SA,1,1,1,45.45507,1,1,1,0,0,8.53E+18,1
8,1,US,1,1,1,37.96,1,0,1,0,0,1.55E+19,1
8,1,US,1,1,1,23.18,1,0,1,1,0,4.23E+18,1
8,1,GB,1,1,1,273.464807,1,0,1,0,0,7.28E+18,1
3,1,TR,1,1,1,5.783031,0,1,1,0,0,1.09E+18,1
8,1,JP,1,1,1,289.359403,0,1,1,0,0,1.23E+19,1
5,1,SE,1,1,1,7.800763,1,0,1,0,0,1.44E+19,1
8,1,US,1,1,1,456.77,1,1,1,1,1,9.75E+18,1
8,1,US,1,1,1,158.76,1,0,1,1,0,8.69E+18,1
2,1,RU,1,1,1,3.531517,1,0,1,0,0,7.06E+18,1
0,1,KR,0,0,1,8.755877,0,1,1,0,0,1.78E+19,1
1,1,FR,1,1,1,6.183732,1,0,1,0,0,5.60E+18,1
2,1,KR,1,1,1,2.941718,0,1,1,0,0,8.42E+18,1
0,1,IN,1,1,1,1.396963,1,0,1,0,0,3.76E+16,1
8,1,US,1,1,1,30.7,1,0,1,0,0,8.63E+18,1
2,1,NO,1,1,1,15.868454,1,0,1,1,0,3.07E+18,1
2,1,JP,1,1,1,12.938238,0,0,1,1,0,9.95E+17,1
3,1,TH,1,1,1,14.28668,0,1,1,0,0,1.24E+19,1
2,1,TW,1,1,1,94.555979,0,1,1,0,0,1.12E+19,1
5,1,JP,1,1,1,390.70169,1,1,1,0,0,7.45E+18,1
8,1,DE,1,1,1,46.442573,0,1,1,0,1,3.77E+18,1
7,1,KR,1,1,1,98.047789,1,1,1,0,0,5.38E+18,1
8,1,US,1,1,1,35.89,1,0,1,0,0,1.76E+19,1
0,1,BR,1,1,1,0.974067,0,0,1,1,0,2.41E+18,1
6,1,DE,1,1,1,309.418649,0,1,1,0,0,4.81E+18,1
8,1,US,1,1,1,332.08,1,0,1,0,1,1.03E+19,1
6,1,KR,1,1,1,20.811255,0,1,1,0,0,3.07E+18,1
0,1,RU,1,0,1,1.548079,1,1,1,0,0,4.79E+18,1
1,1,FI,1,1,1,32.625103,1,0,1,0,0,1.65E+19,1
8,1,US,1,1,1,47.82,1,0,1,1,1,4.89E+18,1
8,1,US,1,1,1,7.96,1,0,1,0,0,8.97E+18,1
1,1,LV,1,1,1,52.51099,0,1,1,0,0,1.63E+19,1
7,1,AU,1,1,1,1.625292,1,0,1,0,0,5.69E+18,1
8,1,US,1,1,1,206.11,1,1,1,1,0,1.38E+19,1
5,1,JP,1,1,1,14.274258,0,0,1,1,0,4.72E+18,1
7,1,KR,1,1,1,63.715117,0,1,1,0,0,1.58E+19,1
3,1,ZA,1,1,1,4.312445,1,0,1,0,0,1.76E+19,1
8,1,DE,1,1,1,20.606494,0,0,1,1,1,1.46E+19,1
6,1,,1,1,1,32.22,0,0,1,0,1,8.86E+18,1
1,1,IL,1,1,1,2.140287,1,0,1,0,0,1.40E+19,1
3,1,TW,1,1,1,258.476818,1,0,1,0,0,6.43E+18,1
7,1,TW,1,1,1,598.607576,1,0,1,0,0,1.18E+19,1
2,1,KR,1,1,1,28.751644,1,0,1,0,0,1.55E+19,1
0,1,TH,1,1,1,10.465936,1,1,1,0,0,5.14E+18,1
1,1,FR,1,1,1,11.718523,0,1,1,0,0,9.63E+18,1
8,1,US,1,1,1,22.81,1,1,1,0,0,1.82E+19,1
8,1,US,1,1,1,396.87,1,0,1,0,0,8.36E+18,1
8,1,US,1,1,1,120.9,1,0,1,1,0,1.49E+19,1
5,1,TW,1,1,1,70.074956,0,1,1,0,0,4.68E+18,1
8,1,US,1,1,1,26.79,1,1,1,0,0,2.80E+18,1
3,1,JP,1,1,1,35.939554,0,1,1,0,0,1.45E+19,1
8,1,US,1,1,1,18.89,0,0,1,0,1,1.16E+19,1
5,1,MX,1,1,1,4.264732,1,0,1,0,0,1.37E+19,1
1,1,JP,1,1,1,9.708774,0,0,1,1,0,1.39E+19,1
0,1,JP,1,1,1,3.52476,0,1,1,0,0,1.23E+19,1
7,1,KR,1,1,1,144.150241,1,1,1,0,0,5.74E+18,1
6,1,JP,1,1,1,79.460567,1,0,1,1,0,4.31E+18,1
3,1,KR,1,1,1,5.921767,1,0,1,0,0,1.63E+19,1
5,1,TH,1,1,1,8.184092,1,1,1,0,0,7.20E+18,1
0,1,ID,0,0,1,1.278671,0,1,1,0,0,2.11E+18,1
7,1,RU,1,1,1,17.17,1,0,1,0,0,4.98E+18,1
8,1,US,1,1,1,56.71,1,0,1,0,0,1.42E+19,1
4,1,FR,1,1,1,2.569448,0,1,1,0,0,9.38E+18,1
4,1,IT,1,1,1,1.223012,1,1,1,0,0,1.55E+19,1
8,1,US,1,1,1,11.83,0,1,1,0,0,4.12E+18,1
4,1,FR,1,1,1,1.223012,1,0,1,0,0,4.89E+18,1
8,1,US,1,1,1,5.26,1,0,1,0,0,1.37E+19,1
5,1,JP,1,1,1,180.287164,0,1,1,0,0,6.28E+18,1
1,1,JP,1,1,1,2.156373,0,1,1,0,0,1.50E+19,1
0,1,MX,1,1,1,0.268544,1,0,1,0,0,8.45E+18,1
7,1,ES,1,1,1,12.852009,1,0,1,0,0,1.38E+19,1
8,1,US,1,1,1,33.9,1,0,1,0,0,1.80E+18,1
8,1,JP,1,1,1,238.908812,0,1,1,1,0,5.51E+17,1
5,1,CH,1,1,1,248.911342,0,1,1,0,0,9.28E+18,1
8,1,TW,1,1,1,11.94501,1,0,1,0,0,9.75E+18,1
8,1,US,1,1,1,309.91,1,0,1,0,0,5.52E+18,1
8,1,US,1,1,1,160.77,1,1,1,1,0,1.45E+19,1
8,1,US,1,1,1,65.93,1,1,1,0,0,2.46E+18,1
8,1,US,1,1,1,138.7,1,0,1,0,1,7.35E+18,1
0,0,JP,1,0,1,2.156373,0,1,1,0,0,8.07E+18,1
6,1,AU,1,1,1,55.590447,1,0,1,0,1,1.79E+19,1
2,1,GR,1,1,1,12.283421,1,0,1,0,0,1.09E+19,1
4,1,IN,1,1,1,2.482744,1,1,1,0,0,4.77E+18,1
0,1,BE,0,0,1,22.520792,0,1,1,0,0,1.72E+19,1
7,1,JP,1,1,1,140.561519,0,1,1,1,0,7.20E+18,1
1,1,JP,1,1,1,26.056177,1,1,1,0,0,1.94E+18,1
3,1,JP,1,1,1,73.33987,0,1,1,1,0,1.42E+19,1
6,1,JP,1,1,1,567.039368,0,1,1,1,0,4.75E+18,1
6,1,RU,1,1,1,7.125044,1,1,1,0,1,1.96E+18,1
8,1,US,1,1,1,1099.89,1,0,1,0,0,1.74E+18,1
8,1,US,1,1,1,16.95,1,1,1,1,0,5.27E+18,1
0,1,KR,1,1,1,1.97,1,1,1,0,0,3.47E+18,1
7,1,IT,1,1,1,237.963712,1,1,1,0,0,4.96E+18,1
3,1,JP,1,1,1,31.880861,0,1,1,0,0,5.78E+18,1
1,1,JP,1,1,1,34.142577,0,1,1,1,0,4.56E+18,1
8,1,US,1,1,1,36.27,1,0,1,0,0,1.24E+19,1
8,1,US,1,1,1,40.81,0,1,1,0,0,1.71E+18,1
8,1,US,1,1,1,16.93,0,0,1,0,1,1.65E+19,1
3,1,JP,1,1,1,61.097243,0,1,1,0,0,1.64E+19,1
2,1,GB,1,1,1,39.677249,1,0,1,1,0,1.78E+19,1
4,1,JP,1,1,1,129.040223,0,1,1,1,0,1.11E+18,1
4,1,HK,1,1,1,95.942416,0,0,1,1,0,1.82E+19,1
5,1,JP,1,1,1,148.94491,0,1,1,0,0,1.82E+17,1
2,1,DE,1,1,1,2.22941,0,0,1,1,0,1.77E+19,1
2,1,ID,1,1,1,2.667132,1,1,1,0,0,5.46E+18,1
8,1,SA,1,1,1,972.175791,1,0,1,0,0,1.68E+19,1
8,1,US,1,1,1,22.99,1,0,1,0,0,1.13E+19,1
8,1,US,1,1,1,59.79,1,1,1,0,0,1.69E+19,1
3,1,DE,1,1,1,5.56998,0,0,1,1,0,1.56E+19,1
5,1,BD,1,1,1,81.090361,1,1,1,0,0,1.53E+19,1
8,1,US,1,1,1,28.85,1,1,1,0,0,1.20E+19,1
0,1,DE,1,1,1,27.641128,1,1,1,1,0,8.75E+18,1
0,1,TH,1,1,1,1.024659,1,0,1,0,0,7.41E+18,1
0,1,ID,1,0,1,14.348204,0,1,1,1,0,1.08E+19,1
8,1,DE,1,1,1,26.861217,0,1,1,1,1,6.36E+18,1
4,1,GB,1,1,1,34.276719,1,0,1,0,0,1.55E+19,1
8,1,US,1,1,1,574.84,1,0,1,0,1,4.93E+18,1
8,1,US,1,1,1,206.76,1,1,1,0,0,8.38E+18,1
7,1,JP,1,1,1,65.089879,1,0,1,0,0,1.45E+19,1
8,1,US,1,1,1,44.87,1,0,1,0,0,1.27E+19,1
6,1,CO,1,1,1,33.447319,1,0,1,0,0,1.64E+19,1
8,1,US,1,1,1,1.98,1,1,1,0,0,3.83E+18,1
7,1,HK,1,1,1,86.234256,1,1,1,0,0,7.66E+18,1
8,1,US,1,1,1,287.54,1,0,1,0,0,2.21E+18,1
7,1,JP,1,1,1,486.066902,0,1,1,1,0,4.14E+18,1
8,1,US,1,1,1,60.56,1,0,1,0,0,1.07E+19,1
6,1,DE,1,1,1,17.941213,0,0,1,0,1,1.18E+19,1
6,1,KR,1,1,1,78.426672,1,1,1,0,0,1.08E+19,1
8,1,US,1,1,1,15.92,1,1,1,0,1,1.23E+19,1
1,1,TW,1,1,1,15.229428,1,1,1,0,0,1.28E+19,1
8,1,US,1,1,1,508.25,1,0,1,1,1,7.09E+18,1
2,1,CA,1,1,1,11.844023,0,0,1,0,1,2.62E+18,1
8,1,,1,1,1,99.91,1,0,1,0,0,1.49E+19,1
0,0,RO,0,0,1,2.951145,0,1,1,0,0,3.94E+18,1
1,1,TR,1,1,1,2.505292,1,0,1,0,0,9.86E+17,1
7,1,TR,1,1,1,295.720193,1,1,1,0,0,5.75E+18,1
8,1,US,1,1,1,207.96,1,0,1,0,0,1.45E+18,1
1,1,JP,1,1,1,7.547306,0,1,1,0,0,1.40E+19,1
4,1,GB,1,1,1,5.058054,0,0,1,0,1,7.06E+18,1
1,1,RU,1,1,1,2.652312,1,0,1,0,0,1.32E+19,1
4,1,MY,1,1,1,0.818298,0,1,1,0,0,4.39E+18,1
1,1,JP,1,1,1,25.517083,0,1,1,1,0,3.40E+17,1
2,1,JP,1,1,1,39.53351,0,1,1,0,0,7.85E+18,1
7,1,JP,1,1,1,84.176102,0,1,1,0,0,9.32E+18,1
0,1,PH,0,0,1,0.985066,0,1,1,0,0,7.10E+18,1
0,1,JP,1,0,1,26.056177,1,0,1,0,0,1.67E+19,1
2,1,,1,1,1,20.79,0,1,1,0,0,3.31E+18,1
8,1,SE,1,1,1,87.332966,1,0,1,0,0,5.65E+18,1
1,1,BE,1,1,1,1.335215,0,1,1,0,0,7.67E+18,1
8,1,GB,1,1,1,68.552733,1,0,1,0,1,1.63E+19,1
8,1,JP,1,1,1,60.028882,0,1,1,1,0,2.78E+18,1
8,1,US,1,1,1,33.97,1,1,1,1,0,9.44E+16,1
0,1,CL,1,1,1,1.011376,1,0,1,0,0,4.70E+18,1
8,1,PL,1,1,1,28.464013,1,1,1,0,0,1.49E+19,1
6,1,GB,1,1,1,37.129208,1,0,1,0,0,1.44E+19,1
8,1,US,1,1,1,69.3,1,0,1,0,0,1.42E+19,1
2,1,BR,1,1,1,7.91966,1,0,1,0,0,5.00E+18,1
0,0,ID,1,0,1,17.968484,0,1,1,0,0,2.75E+18,1
2,1,DE,1,1,1,10.064607,1,0,1,0,1,6.09E+18,1
8,1,KR,1,1,1,80.203203,1,1,1,0,0,1.08E+19,1
6,1,TW,1,1,1,50.777738,0,1,1,0,0,1.70E+19,1
8,1,US,1,1,1,5.96,1,1,1,0,0,1.41E+19,1
7,1,KR,1,1,1,228.31,1,0,1,0,0,2.41E+18,1
7,1,TW,1,1,1,133.64706,0,1,1,0,0,2.65E+18,1
8,1,US,1,1,1,21.89,1,0,1,0,0,1.19E+19,1
8,1,US,1,1,1,123.92,1,0,1,0,0,5.24E+18,1
4,1,RU,1,1,1,13.102001,1,1,1,0,0,8.45E+18,1
3,1,JP,1,1,1,37.736532,0,1,1,0,0,5.21E+17,1
1,1,SA,1,1,1,1.967931,0,1,1,0,0,7.67E+18,1
6,1,PE,1,1,1,20.907992,1,0,1,0,0,1.60E+19,1
6,1,PH,1,1,1,21.108563,1,1,1,0,0,1.65E+19,1
8,1,KR,1,1,1,80.387571,0,1,1,0,0,9.10E+18,1
8,1,US,1,1,1,10.96,1,0,1,0,0,1.65E+19,1
8,1,US,1,1,1,16.91,1,1,1,0,0,7.60E+18,1
0,0,BR,1,0,1,4.989454,1,0,1,1,0,1.46E+19,1
